citationId,sourceId,locator,boundedContext,sourceFact,subjectAlignment,claimAlignment
CIT_JRN_R02_B01_SPC_MOSCHUS_CHRYSOGASTER_TERRAIN_SPECIFIC_001,SRC_R02_B01_009,"Habitat, lines 43-56","Mountain tree-line habitat, oak and fir slopes, grass, and shrubs are explicitly described.","Controlled mappings supported are alpine, montane forest, and scrubland.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MOSCHUS_MOSCHIFERUS_PERSONALITY_ID_001,SRC_R02_B01_010,"Behavior, lines 88-90",Siberian musk deer migrate from steep winter mountain slopes to a summer range in grassy meadows near mountain river valleys.,Moschus moschiferus undertakes a documented seasonal habitat migration.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MOSCHUS_MOSCHIFERUS_TERRAIN_BROAD_001,SRC_R02_B01_010,"Habitat and Behavior, lines 49-56 and 88-90","The species uses montane taiga, coniferous slopes, forest rivers and streams, and grassy meadow valleys.","Natural habitat mappings are mountain, forest, freshwater, and grassland.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MOSCHUS_MOSCHIFERUS_TERRAIN_SPECIFIC_001,SRC_R02_B01_010,"Habitat and Behavior, lines 49-56 and 88-90","Montane taiga, steep rocky slopes, river valleys, streams, and grassy meadows are explicitly described.","Controlled mappings supported are montane forest, boreal forest, river, meadow, and cliff.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUNGOS_MUNGO_PERSONALITY_ID_001,SRC_R02_B01_026,"Social Structure and Reproduction, lines 44-51","Banded mongooses live in packs averaging 10 to 20 and sometimes 40; all pack members may carry young, lactating females may nurse them, and adults remain to guard them.",Mungos mungo is strongly social and performs communal care within stable packs.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUNGOS_MUNGO_TERRAIN_BROAD_001,SRC_R02_B01_026,"Native Habitat, lines 24-27","The species occupies open grasslands, brush lands, woodlands, and uses burrows or natural crevices as dens.","Natural habitat mappings are grassland, forest, and subterranean refuge.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUNGOS_MUNGO_TERRAIN_SPECIFIC_001,SRC_R02_B01_026,"Native Habitat, lines 24-27","Open grassland, brush land, woodland, and burrow or crevice dens are explicitly described.","Controlled mappings supported are savanna, scrubland, woodland, and burrow.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUNTIACUS_REEVESI_PERSONALITY_ID_001,SRC_R02_B01_084,"Point list, line 39",The national-park account says male Reeves's muntjac apply special scent from glands below the eyes to branches and plants to mark their territory.,Muntiacus reevesi performs vegetation-based territorial scent marking.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUNTIACUS_REEVESI_TERRAIN_BROAD_001,SRC_R02_B01_084,"Habitat and habits, lines 28-32","The species lives in mountain forest, broadleaf forest, forest-edge scrub, and stream valleys, and visits water at dawn and dusk.","Natural habitat mappings are mountain, forest, and freshwater-associated valleys.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUNTIACUS_REEVESI_TERRAIN_SPECIFIC_001,SRC_R02_B01_084,"Habitat and habits, lines 28-32","Mountain forest, broadleaf forest, forest-edge scrub, and stream valleys are explicitly named.","Controlled mappings supported are montane forest, woodland, forest edge, scrubland, and river.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUSTELA_NIVALIS_PERSONALITY_ID_001,SRC_R02_B01_011,"Habitat and Communication, lines 64-67 and 218-222",Least weasels require vegetation cover for ambush hunting and hunt by nose while moving through subterranean prey tunnels.,Mustela nivalis uses cover and olfactory tunnel-searching as repeatable hunting tactics.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUSTELA_NIVALIS_TERRAIN_BROAD_001,SRC_R02_B01_011,"Habitat, lines 64-79","The species inhabits prairie grassland, coniferous and deciduous forest, open tundra, bushy taiga, forest floor, and subterranean or subnivean tunnels.","Natural mappings are grassland, forest, polar tundra, and subterranean habitat.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_MUSTELA_NIVALIS_TERRAIN_SPECIFIC_001,SRC_R02_B01_011,"Habitat, lines 64-79","Prairie, forest, taiga, tundra, leaf litter, abandoned dens, and subterranean tunnels are explicitly described.","Controlled mappings supported are prairie, woodland, boreal forest, tundra, forest floor, burrow, and tunnel.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NASUA_NASUA_PERSONALITY_ID_001,SRC_R02_B01_045,"Habits, lines 35-38","Females and juveniles live in groups up to 30, travel their territory together, and use loud grunts, whistles, and barks to maintain cohesion.",Nasua nasua forms cohesive female-and-juvenile social bands.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NASUA_NASUA_TERRAIN_BROAD_001,SRC_R02_B01_045,"Habitat and habits, lines 34-36","The account lists rain forest, cloud forest, Chaco woodland, gallery forest, elevations to 2,500 metres, tree sleeping, and ground foraging.","Natural mappings are forest, mountain, and river-associated forest.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NASUA_NASUA_TERRAIN_SPECIFIC_001,SRC_R02_B01_045,"Habitat and habits, lines 34-36","Rain forest, cloud forest, Chaco woodland, gallery forest, tree use, and leaf-litter foraging are explicit.","Controlled mappings supported are rain forest, cloud forest, woodland, canopy, forest floor, and river.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NEOFELIS_NEBULOSA_PERSONALITY_ID_001,SRC_R02_B01_030,"Food/Eating Habits, lines 38-40",Clouded leopards ambush prey from trees or stalk from the ground; their morphology permits them to subdue sizeable prey.,Neofelis nebulosa uses ambush and stalking tactics to hunt.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NEOFELIS_NEBULOSA_TERRAIN_BROAD_001,SRC_R02_B01_030,"Native Habitat, lines 28-30","The species prefers lowland tropical rain forest but also occupies dry woodland, secondary forest, mangrove swamp, and Himalayan foothills.","Natural mappings are forest, mountain, and wetland.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NEOFELIS_NEBULOSA_TERRAIN_SPECIFIC_001,SRC_R02_B01_030,"Physical Description and Native Habitat, lines 19-21 and 28-30","Rain forest, dry woodland, mangrove swamp, Himalayan foothills, and specialized branch-climbing are explicit.","Controlled mappings supported are rain forest, woodland, mangrove, swamp, montane forest, and canopy.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NYCTEREUTES_PROCYONOIDES_PERSONALITY_ID_001,SRC_R02_B01_022,"Abstract, lines 30-32","During pup rearing, males spent more time alone with pups, carried prey to the den for the female and litter, and guarded while females foraged.",Nyctereutes procyonoides males provision and guard pups as part of parental division of labor.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NYCTEREUTES_PROCYONOIDES_TERRAIN_BROAD_001,SRC_R02_B01_066,"Habitat section, lines 116-122","The government species account lists forests, river valleys, and wetlands among the raccoon dog's habitats.","Natural broad mappings supported are forest, freshwater, and wetland.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_NYCTEREUTES_PROCYONOIDES_TERRAIN_SPECIFIC_001,SRC_R02_B01_066,"Habitat section, lines 116-122","The exact-species account explicitly identifies forests, river valleys, and wet areas; controlled natural mappings use woodland, river, and marsh.","Controlled specific mappings supported are woodland, river, and marsh.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ODOBENUS_ROSMARUS_PERSONALITY_ID_001,SRC_R02_B01_012,"Behavior, lines 168-177","Walruses are social, remain in same-sex herds, and sometimes form groups numbering hundreds to thousands.",Odobenus rosmarus forms persistent and very large social herds.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ODOBENUS_ROSMARUS_TERRAIN_BROAD_001,SRC_R02_B01_012,"Habitat, lines 50-62","Walruses inhabit Arctic ice, prefer shallow marine water, spend most of their time in or around water, and use coastal beaches.","Natural broad mappings supported are ocean, coastal, and polar ice.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ODOBENUS_ROSMARUS_TERRAIN_SPECIFIC_001,SRC_R02_B01_012,"Habitat, lines 50-59",The exact-species account says migration follows optimal ice and identifies icecap habitat.,The controlled specific natural mapping supported is pack ice.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ODOCOILEUS_VIRGINIANUS_PERSONALITY_ID_001,SRC_R02_B01_072,"Behavior description, lines 34-39",White-tailed deer are semi-gregarious: does travel in small herds with fawns and bucks form bachelor groups outside rut.,Odocoileus virginianus forms small social herds and bachelor groups.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ODOCOILEUS_VIRGINIANUS_TERRAIN_BROAD_001,SRC_R02_B01_072,"Habitat description, lines 26-33",The account describes deer using open country and recently burned areas where new grass grows.,The natural broad mapping supported by this local exact-species account is grassland.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ODOCOILEUS_VIRGINIANUS_TERRAIN_SPECIFIC_001,SRC_R02_B01_072,"Habitat description, lines 26-33",Open grassy country and new-grass feeding sites support controlled prairie and meadow mappings.,Controlled specific mappings supported are prairie and meadow.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OKAPIA_JOHNSTONI_PERSONALITY_ID_001,SRC_R02_B01_015,"Behavior and scent marking, lines 46-56",Okapi foot glands leave a tar-like scent trail and males spray urine to mark territory.,Okapia johnstoni uses chemical scent marks to delimit its movements and territory.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OKAPIA_JOHNSTONI_TERRAIN_BROAD_001,SRC_R02_B01_015,"Habitat, lines 46-50",The account identifies the Ituri rainforest as the okapi's natural home and describes movement through dense understory.,The natural broad mapping supported is forest.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OKAPIA_JOHNSTONI_TERRAIN_SPECIFIC_001,SRC_R02_B01_015,"Habitat and movement, lines 46-50","Rainforest, dense understory brush, and established forest trails are explicit natural habitat features.",Controlled specific mappings supported are rain forest and forest floor.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ORYX_DAMMAH_PERSONALITY_ID_001,SRC_R02_B01_013,"Behavior and Food Habits, lines 101-115","Scimitar-horned oryx travel in herds of 2 to 40, solitary males are seldom seen, and groups may exceed 100 where food is concentrated.",Oryx dammah is a strongly social herding species.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ORYX_DAMMAH_TERRAIN_BROAD_001,SRC_R02_B01_013,"Geographic Range and Habitat, lines 40-53",The species' historic range is the arid grassland Great Steppe and its habitat is barren desert-to-semidesert steppe.,Natural broad mappings supported are desert and grassland.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_ORYX_DAMMAH_TERRAIN_SPECIFIC_001,SRC_R02_B01_013,"Geographic Range and Habitat, lines 40-53","Arid steppe, desert-to-semidesert, and chaparral habitat support controlled steppe, hot-desert, and scrubland mappings.","Controlled specific mappings supported are hot desert, steppe, and scrubland.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIBOS_MOSCHATUS_PERSONALITY_ID_001,SRC_R02_B01_074,"Predators, lines 35-36","Rather than flee, muskox form a defensive line for one threat or an outward-facing circle around calves for multiple threats.",Ovibos moschatus performs coordinated group formations to defend young and adults.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIBOS_MOSCHATUS_TERRAIN_BROAD_001,SRC_R02_B01_074,"Range and Habitat, lines 25-28",The exact-species account places muskox throughout the Arctic Circle and says they live on wide-open tundra.,The natural broad mapping supported is polar ice.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIBOS_MOSCHATUS_TERRAIN_SPECIFIC_001,SRC_R02_B01_074,"Habitat, lines 27-28",The documented natural habitat is wide-open tundra.,The controlled specific mapping supported is tundra.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIS_AMMON_PERSONALITY_ID_001,SRC_R02_B01_062,"Description, lines 67-69",CMS identifies Ovis ammon as a migratory mountain ungulate that seasonally moves across its range for food and winter shelter.,Ovis ammon performs survival-oriented seasonal migration.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIS_AMMON_TERRAIN_BROAD_001,SRC_R02_B01_043,"Habitat section, page 8, lines 351-366","The CMS species proposal documents mountains, steppe valleys, rocky outcrops, open desert, alpine grasslands, springs, and rivers.","Natural broad mappings supported are mountain, grassland, desert, and freshwater.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIS_AMMON_TERRAIN_SPECIFIC_001,SRC_R02_B01_043,"Habitat section, page 8, lines 351-366","Mountains, steppe valleys, rocky outcrops, alpine grasslands, steeper cliff terrain, open springs, and rivers are explicit.","Controlled specific mappings supported are alpine, steppe, cliff, canyon, and river.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIS_CANADENSIS_PERSONALITY_ID_001,SRC_R02_B01_075,"Life History, lines 31-33","Rams live in bachelor groups, ewes live with younger lambs, and females remain with their herd for life.",Ovis canadensis maintains sex-structured social groups and persistent ewe herds.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIS_CANADENSIS_TERRAIN_BROAD_001,SRC_R02_B01_075,"Description and Bighorn Watching, lines 29-42 and 56","The account documents cliff faces, high mountain habitat, alpine range, meadow use, Sheep Lakes, and historic range along a river.","Natural broad mappings supported are mountain, grassland, and freshwater.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B01_SPC_OVIS_CANADENSIS_TERRAIN_SPECIFIC_001,SRC_R02_B01_075,"Description and Bighorn Watching, lines 29-42","Sharp cliff faces, cliffs and ledges, high mountain and alpine range, meadow, and Sheep Lakes are explicit natural settings.","Controlled specific mappings supported are alpine, cliff, meadow, lake, and river.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B02_CLT_KIPCHAK_AND_NORTHERN_TURKIC_PERSONALITY_ID_001,SRC_R02_B02_026,"Definition and Chinghizid era, lines 30-31 and 53-56","Iranica identifies the Qepcaq as a Turkic nomadic confederation, records that Mongol conquest ended its cohesive union, and traces remaining and dispersed Qepcaq communities into later Central Asian and Volga-Ural populations and polities.","A named nomadic confederation persisted through dispersal, settlement, assimilation, and successor communities after its political union ended.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R02_B02_CLT_KIPCHAK_AND_NORTHERN_TURKIC_TERRAIN_BROAD_001,SRC_R02_B02_026,"Definition, lines 30-31","The confederation dominated the Dasht-e Qepcaq, explicitly described as a steppe zone extending from the Pontic region through Khwarazm to western Siberia.",Grassland is the broad natural terrain normalized from the exact steppe geography.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B02_CLT_KIPCHAK_AND_NORTHERN_TURKIC_TERRAIN_SPECIFIC_001,SRC_R02_B02_026,"Definition, line 30",Iranica explicitly calls the confederation's historical range a steppe zone.,STEPPE is a direct controlled-terrain normalization.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B02_CLT_MONGOL_PERSONALITY_ID_001,SRC_R02_B02_018,"Outstanding Universal Value and authenticity, lines 52-53 and 66-68","UNESCO documents a strong and persistent Mongolian nomadic pastoral culture whose seasonal land-use practices supported extensive trade networks and large administrative, commercial, military, and religious centers, and which remains a continuing tradition.",Nomadic pastoral land-use techniques and the institutions they supported show documented intergenerational continuity.,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R02_B02_CLT_MONGOL_TERRAIN_BROAD_001,SRC_R02_B02_018,"Site description and integrity, lines 45 and 56","The cultural landscape covers grassland along the historic Orkhon River, whose water and shelter supported staging posts and imperial centers.",Grassland and freshwater are explicit broad natural systems in the exact Mongolian cultural landscape.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B02_CLT_MONGOL_TERRAIN_SPECIFIC_001,SRC_R02_B02_018,"Site description and integrity, lines 45, 51, and 56",UNESCO repeatedly identifies the Central Asian steppes and the Orkhon River as the landscape's defining natural settings.,STEPPE and RIVER are direct controlled-terrain normalizations.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B02_CLT_OGHUZ_TURKIC_PERSONALITY_ID_001,SRC_R02_B02_021,"Entry text, lines 15-18","The encyclopedia records an Oghuz federation of nomadic Turkic tribes, the state it established on the lower Syr Darya, and the pressured movement of Oghuz groups toward the Volga-Don region and Anatolia.",A documented nomadic federation continued through externally pressured migration into multiple successor regions.,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R02_B02_CLT_OGHUZ_TURKIC_TERRAIN_BROAD_001,SRC_R02_B02_021,"Entry text, lines 16-17","The exact account places the Oghuz in the Aral Sea region, on the lower Syr Darya River, and later in Black Sea steppe geography.","Grassland and freshwater are the broad natural systems normalized from explicit steppe, sea-basin, and river geography.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B02_CLT_OGHUZ_TURKIC_TERRAIN_SPECIFIC_001,SRC_R02_B02_021,"Entry text, lines 16-17","The source explicitly names the Aral Sea, Syr Darya River, Volga and Don rivers, and Black Sea steppes.",STEPPE and RIVER are direct tokens; LAKE is the controlled natural-terrain normalization for the inland Aral Sea.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R02_B02_CLT_TAJIK_SOGDIAN_PERSONALITY_ID_001,SRC_R02_B02_019,"Corridor significance and attributes, lines 40-48","UNESCO identifies flourishing Sogdian international merchants and documents advanced irrigation, caravan facilities, settlements, and exchange institutions preserved along a corridor jointly managed by Tajikistan, Uzbekistan, and Turkmenistan.","Commercial, irrigation, and caravan-service techniques are directly documented components of Sogdian historical practice.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R02_B02_CLT_TAJIK_SOGDIAN_TERRAIN_BROAD_001,SRC_R02_B02_019,"Landscape description, lines 39-40 and 48","The corridor crosses highlands, dry steppe, oases, fertile valleys, arid-desert zones, and river crossings.","Mountain/highland, grassland/steppe, desert, and freshwater are explicit broad natural systems in the exact corridor.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
